"시설명","시설코드","시설종류명(시설유형)","시설종류상세명(시설종류)","자치구(시)구분","시군구코드","시군구명","시설주소","전화번호","우편번호"
"명지재가노인복지센터","G6593","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 난곡로 316, 6층 (신림동, 진성타워)","",""
"우리재가방문요양센터","G6623","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1130500000","강북구","서울특별시 강북구 도봉로68길 19-3, 지하1층 1호 (미아동)","",""
"부모사랑 노인복지센터","G6642","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1141000000","서대문구","서울특별시 서대문구 통일로 375, 1층 (홍제동)","",""
"'A+한결방문요양센터'","G6647","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 신내로 112, 202호 (신내동)","",""
"보문사랑데이케어센터","G6665","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 고려대로 28, B1층 (안암동2가, 밀로바니)","",""
"구로은빛노인복지센터","G6688","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 가마산로26길 10, 201,203호 (구로동)","",""
"엄마사랑 재가노인복지센터","G6725","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 남부순환로 2023, 101호 (사당동)","",""
"아리아케어 방문요양 송파 잠실센터","G6734","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 풍성로25길 19, 202호 (풍납동)","",""
"참사랑 재가복지센터","G6753","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 대림로 30, 1층 (신대방동)","",""
"가자 재가방문요양센터","G6768","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 한천로99길 24-23, 201호 (장위동)","",""
"99팔팔재가노인복지센터","G6775","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 월정로30길 64 (화곡동)","",""
"강북THE행복한데이케어센터","G6805","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1130500000","강북구","서울특별시 강북구 삼양로77길 51, 2층 (수유동, 에덴빌딩)","",""
"송파아셀재활주간보호센터","G6835","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 가락로 209, 2층 (송파동)","",""
"은평재가노인복지센터","G6866","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 은평로 193, 3층 301호 (녹번동)","",""
"'(A)'위례행복케어방문요양 송파점","G6880","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 위례순환로 478, 5층 501호 (장지동)","",""
"'YesCare'예스케어 주간보호 중랑 센터","G6893","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 동일로 938, 3층 (묵동, 월등스카이뷰 아파트)","",""
"세곡데이케어센터","G6901","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1168000000","강남구","서울특별시 강남구 헌릉로590길 68 (세곡동)","",""
"효?보살핌데이케어센터","G6920","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 은천로 51, 4층 (봉천동)","",""
"가나안 재가복지센터","G6922","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 거마로22길 38, 1층 (마천동)","",""
"나팔소리재가노인복지센터","G6928","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 연서로37길 29, 1층 (불광동)","",""
"상도재가복지센터 본점","G6929","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 성대로 67, 1층 (상도동)","",""
"은평신사재가방문요양센터","G6940","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 은평로3가길 1, 지하 1호 (신사동)","",""
"강북제일재가복지센터","G6942","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 역말로 101, 4층 (역촌동, 토마스빌딩)","",""
"힐링재가센터","G6945","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 강서로 183, 8층 (화곡동)","",""
"엔젤홈케어 동작","G6950","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 여의대방로 198, 지층 (대방동, 남경빌딩)","",""
"The섬김 재가요양복지센터","G6972","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 장위로35길 34, 202호 (장위동)","",""
"가가호호 정가네 데이케어센터","G7002","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 증산로 419, 2층 ,6층 (신사동, CJ빌딩)","",""
"성창주야간보호센터","G7015","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 한천로37길 23, B동 4층 (답십리동, 창승빌딩)","",""
"A+강일데이케어센터","G7024","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 아리수로93길 33, 6~7층 (강일동, 베스트프라자)","",""
"케어링 복지용구센터","G7032","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1168000000","강남구","서울특별시 강남구 논현로38길 34, 3층 (도곡동)","",""
"120재가복지/활동지원센터","G7037","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 고산자로34길 70, A동 203호 (용두동, 효성해링턴플레이스)","",""
"기억튼튼재활전문데이케어센터(강북점)","G7096","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1130500000","강북구","서울특별시 강북구 오현로 194, 3, 4층 (번동)","",""
"성모사랑데이케어센터","G7108","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 마들로13길 165, 5층 (창동, 세영빌딩)","",""
"노원복지용구","G7112","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 상계로 193-14, 지층 2,3호 (상계동, 상계대림쇼핑센터)","",""
"소명 재가 노인복지시설 센터","G7135","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 덕릉로126라길 25, 1층 제02호 (상계동)","",""
"서원재가노인복지센터","G7148","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 마들로 684-9, 310호 (도봉동)","",""
"강동 어르신 방문요양센터","G7152","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 천호대로 1095, 5층 502-1호 (천호동, 현대코아아파트)","",""
"늘편한 재가노인복지센터","G7160","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 구천면로 318, 3층 (천호동)","",""
"목동효사랑데이케어센터","G7171","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 오목로 193, 3층 (신정동)","",""
"그린방문요양재가센터","G7190","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1144000000","마포구","서울특별시 마포구 희우정로16길 46-15, 지층 101호 (망원동)","",""
"효성실버데이케어센터","G7206","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 우이천로 357, 2층 (쌍문동, 양지파크빌)","",""
"화평재가방문요양센터","G7219","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 용마산로81길 8, 1층 (면목동)","",""
"효재가복지센터","G7231","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 천호대로182길 35, 2층 (둔촌동)","",""
